age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Xác suất mở (%),Dự đoán
61,management,married,secondary,no,985,no,no,cellular,18,aug,998,6,-1,0,unknown,71.03,Có mở
58,retired,married,primary,no,1241,no,no,cellular,18,aug,194,2,-1,0,unknown,27.25,Không mở
38,technician,single,secondary,no,3278,no,no,cellular,19,aug,645,14,-1,0,unknown,81.35,Có mở
49,technician,married,secondary,no,412,no,no,cellular,19,aug,1293,8,-1,0,unknown,85.09,Có mở
43,management,single,tertiary,no,483,no,no,cellular,19,aug,950,6,-1,0,unknown,86.04,Có mở
52,management,married,tertiary,no,7135,no,no,cellular,19,aug,1032,3,-1,0,unknown,86.52,Có mở
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,81.5,Có mở
33,management,married,tertiary,no,1412,yes,no,unknown,19,aug,480,1,-1,0,unknown,42.04,Không mở
53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,80.38,Có mở
40,admin.,single,tertiary,no,27,no,no,cellular,20,aug,467,2,-1,0,unknown,74.33,Có mở
44,self-employed,married,tertiary,no,1196,no,no,cellular,20,aug,552,5,-1,0,unknown,74.56,Có mở
42,technician,divorced,secondary,no,19,no,no,cellular,20,aug,875,4,-1,0,unknown,82.13,Có mở
33,management,single,tertiary,no,432,no,no,telephone,20,aug,588,6,-1,0,unknown,74.2,Có mở
53,technician,married,tertiary,no,988,no,no,cellular,20,aug,1408,5,-1,0,unknown,85.93,Có mở
60,admin.,married,tertiary,no,1614,no,no,cellular,20,aug,921,6,-1,0,unknown,91.14,Có mở
33,technician,single,secondary,no,163,yes,no,cellular,20,aug,627,2,-1,0,unknown,75.67,Có mở
37,technician,married,tertiary,no,247,no,no,cellular,20,aug,625,6,-1,0,unknown,76.12,Có mở
45,admin.,married,secondary,no,236,no,no,cellular,20,aug,703,2,-1,0,unknown,80.34,Có mở
34,technician,single,secondary,no,666,no,no,cellular,21,aug,1503,2,-1,0,unknown,87.59,Có mở
56,technician,married,tertiary,no,73,no,no,cellular,21,aug,644,4,-1,0,unknown,75.68,Có mở
57,technician,divorced,tertiary,no,96,no,no,cellular,21,aug,913,4,-1,0,unknown,83.08,Có mở
32,management,single,tertiary,no,46,no,no,cellular,21,aug,788,6,-1,0,unknown,79.44,Có mở
50,services,married,secondary,no,1501,no,no,cellular,21,aug,946,4,-1,0,unknown,86.66,Có mở
30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,1532,2,-1,0,unknown,87.51,Có mở
56,admin.,married,secondary,no,1694,no,no,cellular,21,aug,793,10,-1,0,unknown,80.48,Có mở
55,blue-collar,married,secondary,no,196,no,no,cellular,21,aug,81,1,-1,0,unknown,7.81,Không mở
34,self-employed,single,tertiary,no,462,no,no,cellular,21,aug,1877,3,-1,0,unknown,87.34,Có mở
52,management,married,tertiary,no,1227,no,no,cellular,22,aug,1123,4,-1,0,unknown,86.4,Có mở
32,management,single,tertiary,no,522,no,no,cellular,22,aug,576,2,-1,0,unknown,75.39,Có mở
31,self-employed,married,tertiary,no,94,no,no,cellular,22,aug,579,2,-1,0,unknown,69.74,Có mở
44,technician,married,secondary,no,267,no,no,cellular,22,aug,520,2,-1,0,unknown,70.54,Có mở
33,management,married,tertiary,no,4570,no,no,cellular,22,aug,1258,2,-1,0,unknown,86.97,Có mở
53,blue-collar,married,secondary,no,25,no,no,cellular,22,aug,528,2,-1,0,unknown,62.93,Có mở
46,management,single,tertiary,no,0,no,no,cellular,22,aug,686,2,-1,0,unknown,78.02,Có mở
46,entrepreneur,married,tertiary,no,1920,no,no,cellular,22,aug,604,6,-1,0,unknown,75.29,Có mở
59,admin.,married,secondary,no,1575,yes,no,cellular,22,aug,1241,11,-1,0,unknown,86.85,Có mở
51,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,-1,0,unknown,82.7,Có mở
57,retired,married,primary,no,3518,yes,no,cellular,25,aug,626,3,-1,0,unknown,76.2,Có mở
43,technician,married,secondary,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown,37.42,Không mở
48,management,single,tertiary,no,830,no,no,cellular,25,aug,961,4,-1,0,unknown,86.66,Có mở
33,housemaid,married,primary,no,2054,no,no,cellular,25,aug,472,6,-1,0,unknown,70.07,Có mở
59,blue-collar,married,primary,no,-546,no,no,cellular,25,aug,1152,6,-1,0,unknown,81.81,Có mở
58,blue-collar,married,primary,no,5188,yes,no,cellular,25,aug,606,6,-1,0,unknown,67.58,Có mở
32,management,single,tertiary,no,1882,no,no,cellular,25,aug,497,5,-1,0,unknown,76.78,Có mở
44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,-1,0,unknown,76.87,Có mở
47,blue-collar,married,unknown,yes,162,no,no,cellular,25,aug,366,3,-1,0,unknown,49.81,Không mở
34,technician,married,secondary,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,86.66,Có mở
51,retired,married,tertiary,no,746,no,no,cellular,25,aug,372,5,-1,0,unknown,56.1,Có mở
60,unknown,married,unknown,no,17297,no,no,cellular,26,aug,664,11,-1,0,unknown,82.67,Có mở
46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,48.33,Không mở
41,technician,married,tertiary,no,231,no,no,cellular,26,aug,428,2,-1,0,unknown,66.28,Có mở
34,self-employed,single,secondary,no,296,no,no,cellular,27,aug,609,13,-1,0,unknown,76.08,Có mở
31,technician,divorced,tertiary,no,0,no,no,cellular,27,aug,581,6,-1,0,unknown,69.2,Có mở
37,management,married,tertiary,no,40,no,no,cellular,27,aug,1033,4,-1,0,unknown,82.57,Có mở
59,retired,married,secondary,no,2396,no,no,cellular,27,aug,1040,6,-1,0,unknown,87.26,Có mở
55,services,married,unknown,no,2944,no,no,cellular,27,aug,672,6,-1,0,unknown,81.98,Có mở
33,management,single,tertiary,no,7084,no,no,cellular,27,aug,512,8,-1,0,unknown,77.71,Có mở
30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,85.63,Có mở
36,management,married,tertiary,no,0,no,no,telephone,27,aug,645,9,-1,0,unknown,72.68,Có mở
44,management,married,tertiary,no,1138,no,no,cellular,27,aug,523,3,-1,0,unknown,74.89,Có mở
36,technician,divorced,secondary,no,54,yes,no,cellular,27,aug,1642,3,-1,0,unknown,87.56,Có mở
33,management,single,tertiary,no,2637,no,no,cellular,28,aug,583,17,-1,0,unknown,78.02,Có mở
36,technician,married,secondary,no,2473,no,no,cellular,28,aug,965,4,-1,0,unknown,87.26,Có mở
53,blue-collar,married,primary,no,5603,no,no,cellular,28,aug,2372,6,-1,0,unknown,85.9,Có mở
47,admin.,divorced,secondary,no,225,no,no,cellular,28,aug,1126,4,-1,0,unknown,87.08,Có mở
39,management,married,tertiary,no,-17,yes,yes,cellular,28,aug,908,1,-1,0,unknown,86.02,Có mở
35,technician,single,secondary,no,3490,yes,no,cellular,29,aug,643,2,-1,0,unknown,79.29,Có mở
32,management,single,tertiary,no,769,no,no,cellular,29,aug,695,2,-1,0,unknown,81.97,Có mở
46,technician,divorced,secondary,no,-90,no,yes,telephone,17,oct,270,1,-1,0,unknown,49.9,Không mở
30,self-employed,married,tertiary,no,1785,no,no,unknown,17,oct,235,1,-1,0,unknown,38.68,Không mở
36,self-employed,single,tertiary,no,-103,yes,yes,telephone,17,oct,3253,1,-1,0,unknown,92.87,Có mở
47,admin.,divorced,secondary,no,555,yes,yes,telephone,17,oct,478,1,-1,0,unknown,82.42,Có mở
52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,133,1,-1,0,unknown,42.6,Không mở
43,management,married,tertiary,no,1258,no,no,unknown,20,oct,312,1,-1,0,unknown,47.2,Không mở
44,technician,single,secondary,no,1679,no,no,telephone,20,oct,718,1,-1,0,unknown,93.92,Có mở
30,blue-collar,married,secondary,no,1664,yes,no,telephone,20,oct,2016,1,-1,0,unknown,85.7,Có mở
32,admin.,married,secondary,no,8749,yes,yes,unknown,21,oct,294,1,-1,0,unknown,28.93,Không mở
42,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519,1,166,1,other,85.97,Có mở
33,services,married,secondary,no,3444,yes,no,telephone,21,oct,144,1,91,4,failure,70.32,Có mở
45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,33.18,Không mở
45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,676,1,-1,0,unknown,93.87,Có mở
28,student,single,secondary,no,2351,no,no,telephone,22,oct,157,1,-1,0,unknown,83.47,Có mở
32,technician,single,tertiary,no,5514,no,no,telephone,22,oct,181,1,-1,0,unknown,76.97,Có mở
28,self-employed,married,secondary,no,123,no,yes,telephone,22,oct,313,1,-1,0,unknown,71.57,Có mở
44,admin.,divorced,primary,no,429,yes,no,telephone,23,oct,80,1,-1,0,unknown,38.3,Không mở
51,entrepreneur,married,tertiary,no,5254,yes,no,unknown,23,oct,134,1,-1,0,unknown,58.13,Có mở
56,technician,married,secondary,no,589,yes,no,unknown,23,oct,518,1,147,2,success,92.79,Có mở
40,technician,divorced,tertiary,no,568,yes,no,unknown,24,oct,112,1,-1,0,unknown,44.23,Không mở
49,admin.,married,secondary,no,10250,yes,no,telephone,24,oct,97,1,-1,0,unknown,47.52,Không mở
50,management,single,tertiary,no,3537,no,no,unknown,24,oct,305,1,-1,0,unknown,56.18,Có mở
58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,228,1,-1,0,unknown,78.35,Có mở
37,admin.,married,secondary,no,1967,no,no,telephone,27,oct,376,1,-1,0,unknown,88.87,Có mở
27,entrepreneur,married,secondary,no,2329,no,no,telephone,27,oct,131,1,-1,0,unknown,77.59,Có mở
47,management,divorced,tertiary,no,12026,yes,no,telephone,27,oct,251,1,-1,0,unknown,68.47,Có mở
39,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown,62.02,Có mở
43,management,married,secondary,no,107,yes,yes,telephone,28,oct,135,1,-1,0,unknown,48.72,Không mở
34,technician,married,secondary,no,1012,yes,yes,telephone,28,oct,540,1,-1,0,unknown,86.73,Có mở
35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,171,1,-1,0,unknown,55.51,Có mở
58,management,divorced,tertiary,no,372,no,yes,unknown,29,oct,11,1,-1,0,unknown,27.18,Không mở
35,management,single,tertiary,no,7506,yes,no,unknown,30,oct,248,1,-1,0,unknown,40.61,Không mở
42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,-1,0,unknown,37.8,Không mở
43,retired,married,secondary,no,860,no,no,telephone,30,oct,132,1,-1,0,unknown,70.45,Có mở
34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,43.77,Không mở
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,-1,0,unknown,67.55,Có mở
38,admin.,single,secondary,no,2470,no,no,telephone,31,oct,227,1,-1,0,unknown,79.08,Có mở
39,blue-collar,married,secondary,no,1307,yes,no,telephone,31,oct,158,1,-1,0,unknown,49.13,Không mở
58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,-1,0,unknown,93.88,Có mở
60,management,married,tertiary,no,5041,no,no,telephone,4,nov,399,1,-1,0,unknown,84.97,Có mở
56,technician,married,secondary,no,6619,yes,no,telephone,4,nov,465,1,-1,0,unknown,79.0,Có mở
31,management,married,tertiary,no,1331,no,no,unknown,5,nov,268,1,-1,0,unknown,48.39,Không mở
37,services,married,secondary,no,1970,yes,no,telephone,5,nov,253,1,-1,0,unknown,47.39,Không mở
59,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669,1,-1,0,unknown,91.64,Có mở
49,management,married,secondary,no,249,no,no,telephone,6,nov,234,1,-1,0,unknown,54.77,Có mở
30,management,single,tertiary,no,12857,yes,no,cellular,6,nov,150,1,-1,0,unknown,40.61,Không mở
31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown,57.39,Có mở
40,blue-collar,married,secondary,no,5060,no,no,unknown,9,nov,299,1,-1,0,unknown,48.3,Không mở
43,admin.,married,secondary,no,2271,no,no,telephone,10,nov,524,1,-1,0,unknown,86.73,Có mở
48,management,married,tertiary,no,1,no,no,telephone,10,nov,248,1,-1,0,unknown,47.41,Không mở
34,management,married,tertiary,no,676,no,no,telephone,11,nov,486,1,-1,0,unknown,85.39,Có mở
28,self-employed,single,tertiary,no,160,no,no,unknown,11,nov,158,1,-1,0,unknown,69.79,Có mở
34,admin.,married,tertiary,no,899,yes,no,unknown,12,nov,114,1,170,3,failure,34.34,Không mở
47,blue-collar,married,secondary,no,1230,yes,no,telephone,12,nov,378,1,-1,0,unknown,58.03,Có mở
59,housemaid,married,tertiary,no,0,no,no,telephone,13,nov,494,1,-1,0,unknown,81.62,Có mở
32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,90,1,-1,0,unknown,32.79,Không mở
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,-1,0,unknown,30.82,Không mở
27,student,single,secondary,no,67,no,no,telephone,14,nov,239,1,-1,0,unknown,77.95,Có mở
35,unemployed,single,secondary,no,127,yes,no,telephone,14,nov,162,1,-1,0,unknown,26.02,Không mở
32,blue-collar,married,secondary,no,2089,yes,no,cellular,14,nov,132,1,-1,0,unknown,17.98,Không mở
57,blue-collar,married,unknown,no,3585,no,no,telephone,14,nov,172,1,-1,0,unknown,41.27,Không mở
58,management,married,tertiary,no,4152,yes,no,telephone,14,nov,160,1,-1,0,unknown,33.75,Không mở
30,technician,single,secondary,no,816,yes,no,unknown,14,nov,179,1,-1,0,unknown,31.87,Không mở
37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,1789,1,-1,0,unknown,80.4,Có mở
44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1077,1,-1,0,unknown,86.64,Có mở
57,blue-collar,married,secondary,no,1540,yes,no,cellular,17,nov,564,1,-1,0,unknown,65.97,Có mở
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,-1,0,unknown,83.93,Có mở
54,unemployed,single,secondary,no,380,no,no,cellular,17,nov,696,2,-1,0,unknown,80.2,Có mở
55,retired,married,secondary,no,1504,yes,yes,cellular,17,nov,761,1,-1,0,unknown,81.04,Có mở
59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,66.76,Có mở
53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,1091,2,150,1,success,93.7,Có mở
37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,87.61,Có mở
45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,77.73,Có mở
49,technician,single,secondary,no,-188,yes,yes,cellular,17,nov,454,1,-1,0,unknown,48.68,Không mở
31,blue-collar,single,tertiary,no,761,no,no,telephone,18,nov,514,2,-1,0,unknown,70.57,Có mở
31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,-1,0,unknown,88.65,Có mở
35,technician,married,secondary,no,4508,yes,no,cellular,18,nov,854,1,-1,0,unknown,84.46,Có mở
37,entrepreneur,divorced,tertiary,no,66,no,no,cellular,18,nov,1164,2,-1,0,unknown,82.47,Có mở
48,management,married,tertiary,no,2266,no,no,cellular,18,nov,676,1,-1,0,unknown,81.82,Có mở
39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,-1,0,unknown,73.84,Có mở
34,management,single,tertiary,no,1494,yes,no,cellular,18,nov,596,1,182,1,other,74.78,Có mở
49,management,married,tertiary,no,1050,yes,no,cellular,18,nov,924,1,-1,0,unknown,85.85,Có mở
41,management,married,tertiary,no,0,yes,no,cellular,18,nov,897,3,-1,0,unknown,82.58,Có mở
46,management,married,secondary,no,0,no,no,cellular,18,nov,1855,1,-1,0,unknown,83.72,Có mở
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,-1,0,unknown,84.44,Có mở
38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,73.97,Có mở
39,entrepreneur,married,secondary,no,11887,no,no,cellular,18,nov,1181,2,-1,0,unknown,85.83,Có mở
46,management,married,tertiary,no,0,no,no,cellular,18,nov,716,2,110,3,other,79.76,Có mở
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,nov,1437,2,-1,0,unknown,87.13,Có mở
32,self-employed,single,tertiary,no,386,yes,no,cellular,18,nov,482,1,-1,0,unknown,70.92,Có mở
30,admin.,married,secondary,no,8781,yes,no,cellular,18,nov,898,1,-1,0,unknown,85.57,Có mở
51,entrepreneur,married,primary,no,538,no,no,cellular,18,nov,1122,4,-1,0,unknown,83.46,Có mở
30,management,single,tertiary,no,5561,yes,no,cellular,19,nov,511,1,-1,0,unknown,73.79,Có mở
35,management,divorced,tertiary,no,859,yes,yes,cellular,19,nov,1554,1,-1,0,unknown,88.07,Có mở
30,services,single,primary,no,0,yes,yes,cellular,19,nov,686,1,-1,0,unknown,80.76,Có mở
30,self-employed,single,secondary,no,-617,no,yes,cellular,19,nov,925,1,-1,0,unknown,86.12,Có mở
43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,86.14,Có mở
47,management,married,unknown,no,4189,yes,no,cellular,19,nov,489,3,-1,0,unknown,66.09,Có mở
51,retired,married,tertiary,no,580,no,no,cellular,19,nov,694,2,-1,0,unknown,78.19,Có mở
32,services,single,secondary,no,2615,no,no,cellular,19,nov,853,1,-1,0,unknown,87.06,Có mở
53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,unknown,76.94,Có mở
33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other,49.63,Không mở
40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,81.7,Có mở
42,blue-collar,married,primary,no,807,yes,no,cellular,19,nov,1057,1,-1,0,unknown,80.62,Có mở
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,86.76,Có mở
32,self-employed,single,tertiary,no,1249,yes,no,cellular,19,nov,472,1,-1,0,unknown,62.43,Có mở
38,blue-collar,married,primary,no,190,yes,no,telephone,19,nov,623,1,175,1,other,70.23,Có mở
32,technician,single,tertiary,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown,44.96,Không mở
30,entrepreneur,married,secondary,no,12737,no,yes,cellular,19,nov,589,2,-1,0,unknown,66.47,Có mở
35,technician,married,secondary,no,0,yes,no,cellular,19,nov,644,4,-1,0,unknown,73.81,Có mở
36,admin.,married,secondary,no,1207,yes,no,cellular,19,nov,1792,2,-1,0,unknown,84.83,Có mở
43,self-employed,divorced,secondary,no,347,no,no,cellular,19,nov,1468,3,-1,0,unknown,86.24,Có mở
42,management,married,tertiary,no,3713,no,no,cellular,19,nov,709,2,-1,0,unknown,80.54,Có mở
40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,86.54,Có mở
32,blue-collar,married,secondary,no,254,yes,no,cellular,19,nov,1720,3,-1,0,unknown,82.21,Có mở
32,technician,married,tertiary,no,4654,yes,yes,cellular,20,nov,276,1,128,2,failure,28.64,Không mở
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,56.2,Có mở
34,blue-collar,single,secondary,no,3043,yes,yes,cellular,20,nov,670,1,-1,0,unknown,76.45,Có mở
40,services,single,secondary,no,1547,yes,no,cellular,20,nov,405,1,-1,0,unknown,46.96,Không mở
32,services,single,tertiary,no,945,no,no,cellular,20,nov,531,1,-1,0,unknown,77.99,Có mở
32,technician,single,secondary,no,6402,yes,no,cellular,20,nov,628,1,-1,0,unknown,79.71,Có mở
36,self-employed,single,secondary,no,1295,no,no,cellular,20,nov,1192,1,-1,0,unknown,88.35,Có mở
45,technician,married,secondary,no,6993,yes,no,cellular,20,nov,283,1,-1,0,unknown,29.27,Không mở
47,self-employed,married,secondary,no,4420,yes,yes,cellular,20,nov,454,1,-1,0,unknown,53.2,Có mở
35,management,divorced,tertiary,no,141,no,yes,cellular,20,nov,728,1,-1,0,unknown,80.69,Có mở
36,services,married,secondary,no,11462,yes,no,cellular,20,nov,993,1,-1,0,unknown,86.51,Có mở
33,technician,married,tertiary,no,6843,no,no,cellular,20,nov,755,1,100,10,other,88.94,Có mở
30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,82.61,Có mở
32,services,single,secondary,no,5806,yes,no,cellular,20,nov,1503,2,-1,0,unknown,87.67,Có mở
45,entrepreneur,married,tertiary,no,20138,yes,no,cellular,20,nov,871,5,-1,0,unknown,83.57,Có mở
47,services,married,secondary,no,1315,no,no,cellular,20,nov,329,4,-1,0,unknown,34.81,Không mở
46,technician,married,tertiary,no,0,no,no,cellular,20,nov,531,1,167,1,failure,75.78,Có mở
39,unemployed,single,tertiary,no,7,yes,no,cellular,20,nov,931,4,-1,0,unknown,85.45,Có mở
30,services,married,secondary,no,3929,yes,no,cellular,20,nov,593,1,-1,0,unknown,72.23,Có mở
45,self-employed,married,secondary,no,7,no,no,cellular,20,nov,691,1,-1,0,unknown,77.45,Có mở
43,blue-collar,married,secondary,no,699,yes,yes,cellular,20,nov,1258,2,122,2,other,84.93,Có mở
53,blue-collar,married,primary,no,421,yes,no,cellular,20,nov,677,1,-1,0,unknown,71.84,Có mở
43,technician,married,tertiary,no,4333,yes,no,cellular,20,nov,1490,3,-1,0,unknown,85.0,Có mở
54,management,divorced,secondary,no,300,yes,no,cellular,20,nov,562,2,-1,0,unknown,64.06,Có mở
